0,AgAsO,6.1455,6.1302,10,14,158.04736206040383,140.63265241033636
0,AgNbO,4.0043,4.9509,40,40,156.94090527779744,148.26565450690654
0,AgPO,6.1957,6.2203,5,1,161.71743405066547,139.67569269908293
0,AgSbO,6.6957,6.6897,13,2,159.6250562218423,134.63396984340145
0,AgTaO,4.1356,5.8889,46,1,160.9528164616987,149.24759091907114
0,AgVO,5.3132,5.1018,65,39,153.56142953911612,177.593757173267
0,AuAsO,6.8506,6.2218,1,72,138.87218634688483,179.90713694033468
0,AuNbO,4.5697,5.1272,4,40,160.2120141817869,143.01638401734468
0,AuPO,5.5284,4.979,4,34,114.73541933239322,28.072624105742314
0,AuSbO,7.1619,7.0488,29,3,159.9761906721119,130.57330524954202
0,AuTaO,4.9553,5.7262,1,1,165.13031517088592,140.6953958445944
0,AuVO,6.0584,5.7219,14,1,147.04623814373613,179.9785525628923
0,BaGeO,3.9623,3.9623,1,1,179.99410976147013,28.073252935723406
0,BaHfO,2.3774,5.88,1,1,179.92996220693976,179.90467429749387
0,BaSiO,-inf,inf,0,0,179.99010838817284,179.98517419556583
0,BaSnO,-inf,inf,0,0,178.16546711643178,174.85774227056538
0,BaTiO,3.1237,4.8209,1,1,179.98467506199427,179.96185018103213
0,BaZrO,3.6167,6.7614,1,1,176.87911387934727,28.068119320517543
0,BeGeO,4.0776,7.0369,2,1,141.2262401705645,110.88838776790757
0,BeHfO,2.0148,6.6007,1,1,135.58308927973485,109.62749144591311
0,BeSiO,5.5687,11.2389,1,1,145.75707753183886,116.43676618124472
0,BeSnO,4.4733,6.8397,2,1,134.64166216309084,28.206578178104944
0,BeTiO,2.8526,5.1289,1,1,139.04335942464803,27.91744947818532
0,BeZrO,3.7494,7.7354,1,1,134.7249500280687,109.31515399782386
0,BiAlO,7.3594,9.8351,2,1,161.76415644795748,151.093714595196
0,BiGaO,6.2857,9.2045,3,1,154.19923986195064,140.02605799957254
0,BiInO,6.1123,8.5774,1,2,143.3450276696111,121.03779103467188
0,BiTlO,5.4006,6.3679,1,2,139.12189954171208,112.03361877370895
0,CaGeO,4.2402,6.6458,12,1,158.76202161173129,146.98986387182893
0,CaHfO,2.2418,6.7271,1,1,151.7257576112626,132.31610552185376
0,CaSiO,6.3363,10.4559,1,1,173.7101093462418,163.12282950630305
0,CaSnO,4.1415,6.752,12,1,150.7139406541116,130.36005491043858
0,CaTiO,3.1633,5.5193,1,1,157.11506801347892,143.82885432706055
0,CaZrO,3.7087,7.7159,1,1,150.5912663040057,129.98757657905193
0,CdGeO,4.0193,5.1447,1,1,155.5787241513833,138.36768722734067
0,CdHfO,1.9122,4.3668,1,1,148.2427227022814,129.48424554288363
0,CdSiO,5.5019,8.0948,1,1,161.82234951003716,148.9740706441847
0,CdSnO,4.1306,4.9696,1,1,148.73223467413771,126.18305533575396
0,CdTiO,2.7785,4.94,1,1,153.28810819018054,137.97909817738156
0,CdZrO,3.4085,5.9804,1,1,146.91338100610685,127.75734251895301
0,CsAsO,1.654,2.4196,2,1,167.4488437962752,151.57750053280293
0,CsNbO,2.2664,3.4893,1,1,179.99768043511293,28.072490037403902
0,CsPO,2.4945,3.6879,2,1,164.10816343869084,150.23677699895643
0,CsSbO,4.1523,4.0999,1,5,179.99694091806404,28.07303497473564
0,CsTaO,2.5732,4.3515,1,1,179.99614229928883,179.9902574859588
0,CsVO,-inf,inf,0,0,179.98869552877954,179.9981319696011
0,CuAsO,6.3614,6.3434,1,2,145.7221228599716,127.0643847551384
0,CuNbO,4.1901,4.5948,2,1,148.9466813836305,130.18494928022773
0,CuPO,9.0707,9.1389,13,1,158.36712052158066,135.61174151379305
0,CuSbO,7.0651,7.035,4,2,144.97525984504102,125.0724341710011
0,CuTaO,4.7109,5.524,3,1,150.42636525768253,132.5021041732233
0,CuVO,5.1034,5.0753,7,4,144.614203178601,132.2458727243403
0,KAsO,3.293,2.9957,1,15,179.536907257048,28.073104947342458
0,KNbO,1.3884,2.8022,1,1,179.9802365651255,179.95123323218272
0,KPO,2.7972,3.9945,10,1,166.68911131160996,150.3169339192773
0,KSbO,3.8158,3.9655,1,1,173.72055525129903,169.35611794331902
0,KTaO,1.6604,3.7392,1,1,179.9884865581784,28.07304410928656
0,KVO,2.2329,2.2581,1,1,179.98343987152396,28.072562555780394
0,LaAlO,7.8758,11.6471,10,1,172.63306473124646,159.95871732834226
0,LaGaO,6.4845,10.2326,17,1,161.380594213409,146.59549626536247
0,LaInO,6.2025,9.0839,1,1,148.817773127988,125.90297524913686
0,LaTlO,5.8191,6.8798,1,1,144.87998959401406,116.54887734463189
0,LiAsO,4.1415,6.0379,4,1,146.62669447042776,126.53257348418816
0,LiNbO,1.5952,3.9541,1,1,145.24180876905385,126.74542963866848
0,LiPO,6.5396,10.2709,4,1,151.3085779691574,133.94158573050214
0,LiSbO,4.6691,6.7435,7,1,142.7376516553691,122.12082937815188
0,LiTaO,1.7724,4.9942,1,1,146.40935056813234,128.02421331557412
0,LiVO,2.5536,3.3343,1,1,148.43389800135526,130.6238850054091
0,MgGeO,4.195,7.3238,1,1,147.0035286279954,123.94468552189417
0,MgHfO,2.5292,7.0329,1,1,139.8717852218216,117.4163378183239
0,MgSiO,5.5862,11.4013,4,1,151.4427766238085,133.04603054077361
0,MgSnO,4.687,6.9409,12,1,139.94140986623677,114.84444557194722
0,MgTiO,3.3064,5.7037,1,1,144.88621674815863,122.72923719765335
0,MgZrO,4.2139,8.2412,1,1,138.86485828948554,115.84855690810056
0,NaAsO,3.6981,4.694,1,1,157.0571137641181,144.56669224728208
0,NaNbO,1.3454,3.3288,11,1,158.50052160413264,146.83962074846914
0,NaPO,6.2633,7.9287,1,1,163.16107327711245,155.2147438184842
0,NaSbO,4.0646,5.5264,1,1,153.9274646630146,138.4649327713586
0,NaTaO,1.6519,4.2997,1,1,159.96259532776597,149.6765251512459
0,NaVO,2.3917,2.6694,1,1,166.56635134387736,156.74911595279923
0,PbGeO,6.6921,6.886,2,1,179.90494527729422,28.073177580367776
0,PbHfO,4.7023,7.339,1,1,162.39169157055414,150.72264466078005
0,PbSiO,8.7728,10.3489,1,1,179.9930002433589,179.9900729933494
0,PbSnO,6.65,8.2341,3,1,160.90014779298346,148.7371254498461
0,PbTiO,5.863,7.2962,1,1,174.75299926903105,166.05403365773657
0,PbZrO,6.0331,8.6469,1,1,159.87301572711542,147.56900603469097
0,RbAsO,1.7282,2.2364,1,1,170.6752317240485,154.84802465293708
0,RbNbO,1.5408,2.9006,1,1,179.9932335103743,28.072607273293404
0,RbPO,2.3449,3.4856,10,1,165.41538905511342,150.07932463456245
0,RbSbO,3.8263,3.7941,1,2,179.98042702883436,179.95564626873482
0,RbTaO,1.815,3.8097,1,1,179.98701072601847,28.072675817281468
0,RbVO,1.8944,2.6989,4,1,179.99333849306882,28.072592967065734
0,ScAlO,5.119,9.7828,1,10,147.7453929842342,125.01134340405866
0,ScGaO,4.0326,8.3982,1,1,144.72507607107275,116.81291409684678
0,ScInO,4.5849,7.4661,1,1,139.72091924222192,104.67879692902622
0,ScTlO,4.2891,5.0536,4,1,139.28586312297335,97.12456609769595
0,SnGeO,7.56,7.4772,11,4,170.7570713502145,171.27521530950344
0,SnHfO,5.0213,7.5205,1,1,162.24235661241062,29.013401416698432
0,SnSiO,9.8602,10.981,1,1,179.9924250495081,179.99158338775177
0,SnSnO,6.6693,7.6106,11,1,157.38090461287473,157.84871439773795
0,SnTiO,6.663,7.1996,1,1,167.06741710528172,28.544254511684716
0,SnZrO,6.2476,8.591,1,1,160.954003169808,29.147408815099137
0,SrGeO,4.4142,5.1109,1,1,175.42026837369684,167.476775093283
0,SrHfO,2.036,6.2507,1,1,161.21441266001779,147.85104019880362
0,SrSiO,5.7412,8.6299,1,1,179.9854445744471,28.07256483558728
0,SrSnO,3.99,6.0385,12,1,159.38851189875737,146.1993286756923
0,SrTiO,3.2621,5.1539,4,1,174.46182791004475,164.76159878973084
0,SrZrO,3.3831,7.1476,1,1,159.05834842235777,144.76571019335336
0,YAlO,4.6159,10.3023,1,1,155.0137416595589,140.41172978758354
0,YGaO,3.5964,7.5921,1,1,149.53266122584407,130.27494954592382
0,YInO,4.1663,6.9327,1,1,144.00686945092306,113.8751503967908
0,YTlO,3.8507,4.706,1,1,142.40329120880875,106.2685437121202
0,ZnGeO,4.2138,6.1504,1,1,145.91859705292686,124.92295018587515
0,ZnHfO,2.4251,5.3858,1,1,138.24287250684057,117.96683625712105
0,ZnSiO,-inf,inf,0,0,151.7699873633898,133.1536826676411
0,ZnSnO,4.537,5.7901,10,1,138.4431114115813,115.09070763738526
0,ZnTiO,3.1388,5.3099,1,1,142.6406361764532,124.26903028934433
0,ZnZrO,4.1182,7.2124,1,1,137.14945639479217,116.00043694389937
